Brand_ID,Brand_Name,Country,Year,Sustainability_Rating,Material_Type,Eco_Friendly_Manufacturing,Waste_Production_KG,Recycling_Programs,Product_Lines,Average_Price_USD,Market_Trend,Certifications,Carbon_Footprint_KG,Water_Usage_KG,Recycling_Programs_Encoded
BRAND-1684,Brand_1684,Germany,2010,0.7360477594906047,Tencel,Yes,36453.73,No,14,469.66,Growing,Fair Trade,316740.0,4271386.94,2
BRAND-1685,Brand_1685,Italy,2011,0.4661131262559318,Recycled Polyester,No,20993.95,Yes,1,460.32,Declining,B Corp,67160.0,4491251.51,1
BRAND-1686,Brand_1686,France,2024,0.4803640392487699,Recycled Polyester,No,30802.27,Yes,18,220.53,Declining,GOTS,457980.0,2882509.51,1
BRAND-1687,Brand_1687,India,2016,0.4550733330916641,Bamboo Fabric,Yes,66610.32,Yes,8,383.74,Growing,OEKO-TEX,20850.0,3259198.73,1
BRAND-1688,Brand_1688,Germany,2024,0.17936121401184615,Hemp,Yes,7933.61,Yes,12,35.81,Growing,Fair Trade,351740.0,748946.58,1
BRAND-1689,Brand_1689,Italy,2022,0.4594478470810631,Vegan Leather,No,79340.39,No,12,301.69,Growing,OEKO-TEX,14930.0,1165610.18,2
BRAND-1690,Brand_1690,Germany,2020,0.46997488702695744,Bamboo Fabric,Yes,94010.74,Yes,3,214.57,Growing,OEKO-TEX,78960.0,3394838.68,1
BRAND-1691,Brand_1691,Germany,2011,0.17360877549153,Recycled Polyester,Yes,24889.67,Yes,14,40.31,Growing,Fair Trade,236750.0,894557.01,1
BRAND-1692,Brand_1692,France,2023,0.40676368552496367,Recycled Polyester,Yes,1425.35,No,20,451.29,Declining,Fair Trade,174710.0,769714.82,2
BRAND-1693,Brand_1693,Japan,2020,0.6742121339673691,Vegan Leather,Yes,83793.11,No,13,235.23,Declining,GOTS,227740.0,3978273.92,2
BRAND-1694,Brand_1694,Japan,2013,0.1549808561845162,Vegan Leather,Yes,33500.87,Yes,12,73.06,Stable,GOTS,18400.0,1930562.19,1
BRAND-1695,Brand_1695,Japan,2010,0.32270165701000675,Organic Cotton,No,8083.1,Yes,12,167.43,Growing,B Corp,185340.0,4024600.53,1
BRAND-1696,Brand_1696,France,2011,0.5767405347257442,Tencel,No,37912.43,No,15,356.93,Growing,GOTS,255270.0,2676796.21,2
BRAND-1697,Brand_1697,Germany,2011,0.4271568885184013,Organic Cotton,Yes,42059.46,No,12,201.79,Growing,GOTS,235520.0,1176035.81,2
BRAND-1698,Brand_1698,Australia,2018,0.2872999715373532,Vegan Leather,No,53177.71,Yes,7,279.69,Stable,GOTS,98380.0,740101.96,1
BRAND-1699,Brand_1699,Brazil,2022,0.5979768156264812,Bamboo Fabric,No,74556.23,No,6,204.1,Declining,Fair Trade,236420.0,3087321.78,2
BRAND-1700,Brand_1700,Germany,2012,0.31987395110382244,Hemp,No,99228.08,Yes,13,132.39,Declining,Fair Trade,127690.0,376495.12,1
BRAND-1701,Brand_1701,UK,2023,0.4776883032614362,Bamboo Fabric,No,47800.61,Yes,13,118.78,Growing,GOTS,473410.0,2891984.88,1
BRAND-1702,Brand_1702,UK,2016,0.42545406077508263,Hemp,No,73181.3,Yes,8,94.16,Stable,GOTS,88450.0,4669783.22,1
BRAND-1703,Brand_1703,USA,2022,0.3735337088208265,Bamboo Fabric,Yes,27557.4,Yes,20,257.08,Declining,GOTS,495820.0,52687.08,1
BRAND-1704,Brand_1704,China,2013,0.25952025094631026,Vegan Leather,No,17146.23,Yes,19,96.87,Declining,GOTS,407800.0,758027.64,1
BRAND-1705,Brand_1705,Germany,2018,0.30655581331304493,Tencel,No,52440.24,Yes,9,421.32,Stable,Fair Trade,9980.0,583022.35,1
BRAND-1706,Brand_1706,Germany,2022,0.39383074331352275,Organic Cotton,No,30898.69,No,11,301.93,Stable,Fair Trade,40810.0,1945483.36,2
BRAND-1707,Brand_1707,India,2020,0.639910328852226,Tencel,No,38003.23,No,6,408.0,Growing,OEKO-TEX,327210.0,2730592.29,2
BRAND-1708,Brand_1708,India,2010,0.2698398808137453,Tencel,No,40785.65,Yes,2,343.9,Stable,Fair Trade,61200.0,693745.82,1
BRAND-1709,Brand_1709,Japan,2015,0.5146027607282104,Organic Cotton,No,54249.71,No,13,214.93,Stable,Fair Trade,331860.0,1285974.7,2
BRAND-1710,Brand_1710,France,2019,0.30436355352421063,Bamboo Fabric,No,13690.48,Yes,9,491.36,Stable,OEKO-TEX,108470.0,741106.23,1
BRAND-1711,Brand_1711,USA,2018,0.6341313628902161,Hemp,Yes,34479.05,No,14,365.13,Stable,B Corp,498940.0,1507476.48,2
BRAND-1712,Brand_1712,Brazil,2018,0.6130432121101979,Tencel,Yes,50863.98,No,15,170.86,Growing,Fair Trade,243600.0,4856827.29,2
BRAND-1713,Brand_1713,Germany,2013,0.36297962166810704,Bamboo Fabric,Yes,76291.14,Yes,11,160.36,Growing,GOTS,242360.0,970326.12,1
BRAND-1714,Brand_1714,France,2019,0.5977691375605134,Vegan Leather,Yes,54283.8,No,1,84.95,Stable,B Corp,464600.0,3045653.31,2
BRAND-1715,Brand_1715,Japan,2022,0.43939215963885037,Hemp,Yes,18635.64,Yes,10,385.85,Growing,GOTS,127710.0,4222947.14,1
BRAND-1716,Brand_1716,Italy,2017,0.3611968469622724,Bamboo Fabric,No,42283.88,Yes,15,210.39,Declining,B Corp,297200.0,1549700.63,1
BRAND-1717,Brand_1717,Japan,2024,0.1466053558858437,Bamboo Fabric,Yes,6165.47,Yes,17,91.76,Declining,B Corp,33210.0,2771431.27,1
BRAND-1718,Brand_1718,Japan,2013,0.6584960062052616,Vegan Leather,No,68981.36,No,3,318.06,Stable,GOTS,209870.0,3699317.64,2
BRAND-1719,Brand_1719,India,2012,0.5401494901112376,Bamboo Fabric,Yes,70434.79,No,1,143.16,Growing,B Corp,251840.0,2570270.5,2
BRAND-1720,Brand_1720,Brazil,2016,0.6226122421266616,Recycled Polyester,No,80859.09,Yes,5,289.83,Stable,GOTS,339850.0,3819176.46,1
BRAND-1721,Brand_1721,UK,2015,0.3349125081309089,Vegan Leather,Yes,6899.83,Yes,15,348.37,Stable,GOTS,78790.0,3513346.62,1
BRAND-1722,Brand_1722,France,2010,0.38792995168268884,Organic Cotton,Yes,79965.04,Yes,12,135.31,Growing,OEKO-TEX,266690.0,1325571.78,1
BRAND-1723,Brand_1723,India,2012,0.45664761691170186,Tencel,No,62201.93,Yes,16,127.13,Stable,Fair Trade,477410.0,1608740.66,1
BRAND-1724,Brand_1724,Germany,2013,0.7366554438653553,Recycled Polyester,Yes,65049.94,No,10,253.96,Growing,GOTS,457100.0,3709844.11,2
BRAND-1725,Brand_1725,USA,2015,0.40787169268725376,Organic Cotton,Yes,93828.01,Yes,4,88.4,Growing,Fair Trade,245810.0,1753137.32,1
BRAND-1726,Brand_1726,Italy,2016,0.6661899484254614,Hemp,Yes,50730.62,No,9,286.34,Stable,OEKO-TEX,274830.0,4447157.5,2
BRAND-1727,Brand_1727,Brazil,2016,0.2793059332884079,Tencel,No,21489.05,No,15,258.02,Declining,GOTS,69480.0,197604.46,2
BRAND-1728,Brand_1728,USA,2016,0.42077683906723173,Vegan Leather,Yes,88590.76,Yes,2,70.97,Growing,GOTS,172580.0,3202166.45,1
BRAND-1729,Brand_1729,Germany,2018,0.3846651437029347,Organic Cotton,No,33418.96,Yes,2,204.06,Declining,GOTS,124990.0,4278788.42,1
BRAND-1730,Brand_1730,Germany,2010,0.37462214462230137,Bamboo Fabric,Yes,39538.64,Yes,18,205.79,Declining,GOTS,69150.0,4308331.4,1
BRAND-1731,Brand_1731,France,2014,0.2219486983719152,Organic Cotton,Yes,65739.92,Yes,9,49.03,Declining,GOTS,35640.0,1800888.52,1
BRAND-1732,Brand_1732,India,2022,0.4405194763710658,Hemp,Yes,89972.43,Yes,8,137.48,Growing,GOTS,369880.0,863411.54,1
BRAND-1733,Brand_1733,USA,2018,0.5500428805330242,Vegan Leather,No,58831.44,No,17,222.1,Declining,GOTS,26610.0,4792143.85,2
BRAND-1734,Brand_1734,Italy,2022,0.131972128171962,Tencel,No,1158.96,Yes,10,236.0,Stable,OEKO-TEX,54780.0,986680.54,1
BRAND-1735,Brand_1735,Germany,2024,0.5674323370609089,Recycled Polyester,Yes,12482.77,No,13,167.54,Declining,OEKO-TEX,391290.0,4365243.76,2
BRAND-1736,Brand_1736,Germany,2021,0.4317812684917395,Recycled Polyester,Yes,35664.11,No,16,128.95,Growing,Fair Trade,251460.0,2193889.24,2
BRAND-1737,Brand_1737,Brazil,2016,0.4304247863753703,Recycled Polyester,Yes,10916.38,Yes,3,375.71,Declining,GOTS,277110.0,3023687.5,1
BRAND-1738,Brand_1738,Japan,2020,0.6325257300639541,Recycled Polyester,Yes,56842.15,No,20,451.32,Declining,GOTS,176440.0,2701466.11,2
BRAND-1739,Brand_1739,India,2017,0.27424482340704603,Hemp,Yes,34185.04,No,4,210.49,Stable,GOTS,28850.0,367048.57,2
BRAND-1740,Brand_1740,Italy,2022,0.5875337637356391,Organic Cotton,Yes,66646.61,Yes,14,267.55,Stable,Fair Trade,396020.0,3463617.78,1
BRAND-1741,Brand_1741,Germany,2020,0.38720338216809114,Bamboo Fabric,Yes,28554.48,Yes,6,278.7,Growing,B Corp,65810.0,4386753.88,1
BRAND-1742,Brand_1742,UK,2023,0.5202685509213281,Bamboo Fabric,No,26055.95,No,1,463.18,Declining,B Corp,149950.0,2035063.88,2
BRAND-1743,Brand_1743,India,2023,0.4047162483926483,Tencel,Yes,29276.5,Yes,13,164.69,Declining,OEKO-TEX,389500.0,2655136.03,1
BRAND-1744,Brand_1744,China,2022,0.39144026352569217,Recycled Polyester,Yes,92062.11,No,2,49.56,Growing,B Corp,2390.0,1883166.6,2
BRAND-1745,Brand_1745,UK,2017,0.650691071729382,Bamboo Fabric,Yes,89407.54,No,1,452.75,Declining,GOTS,205120.0,1156002.45,2
BRAND-1746,Brand_1746,Australia,2016,0.4649976531065896,Recycled Polyester,No,52041.63,Yes,12,448.85,Growing,OEKO-TEX,47410.0,3241626.65,1
BRAND-1747,Brand_1747,Italy,2016,0.6083865016642664,Tencel,Yes,94928.12,Yes,2,389.12,Declining,B Corp,487570.0,295789.84,1
BRAND-1748,Brand_1748,France,2014,0.3860976157774665,Hemp,No,51394.97,Yes,4,209.37,Declining,GOTS,358920.0,1005349.08,1
BRAND-1749,Brand_1749,UK,2015,0.8716797688863359,Vegan Leather,Yes,82524.0,No,5,428.39,Stable,B Corp,444510.0,3954041.25,2
BRAND-1750,Brand_1750,Australia,2011,0.44070298424973087,Hemp,Yes,12223.05,Yes,10,292.92,Growing,Fair Trade,300840.0,3802038.08,1
BRAND-1751,Brand_1751,China,2019,0.5363234237198586,Vegan Leather,No,94789.64,Yes,12,77.66,Growing,OEKO-TEX,237730.0,4577577.64,1
BRAND-1752,Brand_1752,China,2016,0.23106397482399912,Tencel,No,30354.01,Yes,16,274.61,Declining,GOTS,95610.0,784518.88,1
BRAND-1753,Brand_1753,India,2024,0.811255078256873,Bamboo Fabric,Yes,99020.63,Yes,4,499.87,Growing,Fair Trade,361480.0,4429759.87,1
BRAND-1754,Brand_1754,Australia,2010,0.4498490429968447,Organic Cotton,No,78973.2,Yes,13,149.17,Growing,B Corp,116350.0,4032988.9,1
BRAND-1755,Brand_1755,Italy,2012,0.6618963148671371,Hemp,Yes,5428.76,Yes,5,492.48,Declining,GOTS,477730.0,4881571.09,1
BRAND-1756,Brand_1756,UK,2012,0.7654989179280097,Hemp,No,95762.12,No,4,432.71,Declining,GOTS,207840.0,3416380.19,2
BRAND-1757,Brand_1757,India,2018,0.19042624261347033,Organic Cotton,Yes,1784.91,Yes,15,153.63,Declining,GOTS,96100.0,2622136.78,1
BRAND-1758,Brand_1758,France,2020,0.3313784656099804,Vegan Leather,No,76067.83,Yes,1,321.48,Stable,B Corp,97610.0,89708.87,1
BRAND-1759,Brand_1759,Australia,2023,0.5926600343299464,Bamboo Fabric,No,57887.51,No,18,431.34,Declining,GOTS,292930.0,855866.27,2
BRAND-1760,Brand_1760,USA,2021,0.5420351194418473,Hemp,No,53530.4,No,2,129.55,Stable,OEKO-TEX,451840.0,1581869.49,2
BRAND-1761,Brand_1761,Australia,2020,0.475778370199029,Bamboo Fabric,No,59289.0,Yes,17,276.53,Declining,GOTS,173990.0,3638666.17,1
BRAND-1762,Brand_1762,UK,2015,0.35398420034369205,Vegan Leather,No,23887.07,Yes,13,381.09,Stable,OEKO-TEX,110630.0,2402359.21,1
BRAND-1763,Brand_1763,Brazil,2011,0.5092956784063924,Bamboo Fabric,No,18477.28,No,11,149.34,Declining,Fair Trade,326030.0,3701818.85,2
BRAND-1764,Brand_1764,Italy,2021,0.7766998187480518,Hemp,No,75099.14,No,14,473.58,Growing,OEKO-TEX,446730.0,1847084.46,2
BRAND-1765,Brand_1765,Japan,2015,0.38823945974191043,Organic Cotton,Yes,54332.45,No,10,169.03,Declining,GOTS,202620.0,428003.19,2
BRAND-1766,Brand_1766,Australia,2023,0.4081318724341081,Bamboo Fabric,No,37182.57,No,8,162.04,Growing,Fair Trade,224650.0,1548021.8,2
BRAND-1767,Brand_1767,Australia,2024,0.3607208441941857,Organic Cotton,Yes,41888.94,No,13,44.91,Stable,B Corp,284710.0,948745.99,2
BRAND-1768,Brand_1768,France,2010,0.6290929673738834,Bamboo Fabric,Yes,61245.64,No,7,494.68,Stable,OEKO-TEX,204150.0,1677531.62,2
BRAND-1769,Brand_1769,France,2010,0.6984235933845059,Hemp,No,14110.41,No,13,412.24,Declining,GOTS,408570.0,4277046.31,2
BRAND-1770,Brand_1770,China,2015,0.5891485952285008,Hemp,No,82937.41,No,6,471.8,Growing,GOTS,30990.0,1746563.82,2
BRAND-1771,Brand_1771,India,2021,0.6343176399404505,Bamboo Fabric,Yes,70821.86,No,4,160.2,Stable,Fair Trade,477200.0,2069198.84,2
BRAND-1772,Brand_1772,China,2021,0.7120300808162289,Vegan Leather,No,49790.67,No,12,168.54,Declining,GOTS,475620.0,4664847.55,2
BRAND-1773,Brand_1773,Germany,2021,0.27108138134590654,Bamboo Fabric,Yes,63022.79,Yes,1,215.44,Stable,GOTS,103390.0,534959.52,1
BRAND-1774,Brand_1774,Brazil,2010,0.7033938690267602,Organic Cotton,No,57723.67,No,4,345.0,Stable,GOTS,311270.0,3893515.54,2
BRAND-1775,Brand_1775,Brazil,2012,0.4500812628606511,Organic Cotton,No,98682.28,Yes,15,232.78,Stable,Fair Trade,197600.0,1363309.67,1
BRAND-1776,Brand_1776,France,2016,0.37499284598878047,Hemp,No,78417.07,Yes,7,316.38,Growing,OEKO-TEX,61130.0,1302617.84,1
BRAND-1777,Brand_1777,USA,2011,0.5283811205284757,Vegan Leather,Yes,98565.88,Yes,19,390.15,Stable,OEKO-TEX,281790.0,505522.0,1
BRAND-1778,Brand_1778,Brazil,2017,0.7262622277150423,Tencel,No,73525.04,No,11,482.44,Stable,GOTS,342230.0,1831959.12,2
BRAND-1779,Brand_1779,Brazil,2022,0.4919767122328559,Hemp,Yes,20183.44,Yes,11,492.97,Growing,Fair Trade,164930.0,3745257.24,1
BRAND-1780,Brand_1780,Germany,2018,0.821301098343362,Vegan Leather,No,90232.72,No,19,196.73,Declining,GOTS,462050.0,4771576.6,2
BRAND-1781,Brand_1781,Italy,2022,0.5038770302147175,Vegan Leather,Yes,7987.91,No,9,152.76,Stable,OEKO-TEX,363960.0,3693519.94,2
BRAND-1782,Brand_1782,USA,2024,0.5395521078953305,Bamboo Fabric,No,59879.64,Yes,8,377.66,Stable,GOTS,448480.0,1118129.87,1
BRAND-1783,Brand_1783,Germany,2022,0.38966670272982906,Bamboo Fabric,Yes,85138.4,Yes,7,346.42,Declining,OEKO-TEX,75160.0,818093.53,1
BRAND-1784,Brand_1784,China,2022,0.7300052737592407,Hemp,No,48863.34,No,18,490.01,Declining,Fair Trade,243440.0,4051757.01,2
BRAND-1785,Brand_1785,France,2014,0.646090561380576,Recycled Polyester,No,66413.81,No,2,466.2,Growing,GOTS,107890.0,3041485.11,2
BRAND-1786,Brand_1786,China,2015,0.557966358219464,Tencel,Yes,66649.65,Yes,3,429.16,Stable,Fair Trade,291260.0,2206766.85,1
BRAND-1787,Brand_1787,UK,2013,0.40094667267416984,Recycled Polyester,No,40621.99,Yes,2,343.24,Declining,GOTS,250350.0,1540062.39,1
BRAND-1788,Brand_1788,India,2013,0.4089298843203659,Bamboo Fabric,No,16915.95,No,11,164.43,Stable,OEKO-TEX,423150.0,551665.91,2
BRAND-1789,Brand_1789,Germany,2022,0.3682667172203683,Organic Cotton,No,84414.4,Yes,13,160.47,Stable,GOTS,128259.99999999999,1822800.71,1
BRAND-1790,Brand_1790,China,2012,0.586272371061096,Vegan Leather,Yes,56315.54,Yes,17,317.37,Growing,OEKO-TEX,441570.0,2971145.51,1
BRAND-1791,Brand_1791,France,2022,0.5137589678965304,Vegan Leather,Yes,87299.62,No,12,193.72,Declining,GOTS,23710.0,2945327.13,2
BRAND-1792,Brand_1792,Germany,2020,0.5020226956444802,Recycled Polyester,No,99195.5,Yes,16,142.92,Stable,OEKO-TEX,94130.0,4403452.22,1
BRAND-1793,Brand_1793,Australia,2017,0.4700928587938833,Recycled Polyester,Yes,36681.2,Yes,1,370.92,Declining,OEKO-TEX,330010.0,2086636.96,1
BRAND-1794,Brand_1794,Australia,2012,0.2025654079623975,Hemp,Yes,40240.13,Yes,19,59.62,Declining,GOTS,113430.0,1772385.26,1
BRAND-1795,Brand_1795,France,2015,0.5114559416948617,Bamboo Fabric,Yes,29471.49,No,3,280.06,Stable,GOTS,65550.0,4449599.57,2
BRAND-1796,Brand_1796,USA,2016,0.478523901035656,Bamboo Fabric,Yes,97909.5,Yes,17,152.33,Stable,OEKO-TEX,374180.0,1061946.99,1
BRAND-1797,Brand_1797,Italy,2024,0.7644144952819333,Recycled Polyester,No,47414.22,No,17,498.42,Growing,GOTS,315370.0,4029719.04,2
BRAND-1798,Brand_1798,China,2011,0.3962578622741748,Vegan Leather,No,70032.84,Yes,6,41.02,Declining,OEKO-TEX,465180.0,985323.73,1
BRAND-1799,Brand_1799,Japan,2024,0.41804358802872066,Hemp,No,10217.17,No,18,117.68,Growing,GOTS,349990.0,2300986.29,2
BRAND-1800,Brand_1800,India,2022,0.3147411455935527,Bamboo Fabric,No,51909.89,Yes,13,69.84,Declining,GOTS,134530.0,3211300.68,1
BRAND-1801,Brand_1801,Germany,2018,0.6730173907656813,Bamboo Fabric,Yes,13664.54,No,8,453.03,Growing,OEKO-TEX,269500.0,4740772.77,2
BRAND-1802,Brand_1802,China,2021,0.601360545730058,Hemp,Yes,45348.93,Yes,6,284.08,Declining,Fair Trade,473620.0,3858119.33,1
BRAND-1803,Brand_1803,Australia,2018,0.38450708142907175,Bamboo Fabric,No,53210.7,Yes,13,372.55,Stable,OEKO-TEX,152510.0,1247642.45,1
BRAND-1804,Brand_1804,Germany,2021,0.3756652351662686,Vegan Leather,Yes,60878.89,Yes,4,234.31,Stable,B Corp,239880.0,1251759.99,1
BRAND-1805,Brand_1805,Germany,2021,0.420842703195461,Bamboo Fabric,No,88435.02,No,5,42.59,Declining,B Corp,66350.0,2106495.16,2
BRAND-1806,Brand_1806,India,2011,0.3731013568137518,Tencel,No,75151.24,Yes,4,304.66,Growing,Fair Trade,30650.0,1855142.07,1
BRAND-1807,Brand_1807,UK,2022,0.3709006710575523,Vegan Leather,Yes,38946.47,Yes,6,429.64,Stable,GOTS,250720.0,87626.06,1
BRAND-1808,Brand_1808,Japan,2023,0.3674445039793387,Hemp,No,23201.06,Yes,9,110.25,Declining,GOTS,230050.0,4354760.42,1
BRAND-1809,Brand_1809,USA,2019,0.5477879924053783,Bamboo Fabric,Yes,7544.64,No,1,251.0,Declining,GOTS,292140.0,4323919.62,2
BRAND-1810,Brand_1810,Italy,2014,0.3986477275196033,Tencel,No,65124.92,Yes,10,398.01,Stable,Fair Trade,105960.0,1150899.01,1
BRAND-1811,Brand_1811,India,2021,0.3758627144622573,Bamboo Fabric,No,79286.82,No,9,165.65,Stable,GOTS,92910.0,66893.08,2
BRAND-1812,Brand_1812,China,2018,0.297510147194163,Recycled Polyester,No,13618.5,No,4,117.9,Growing,OEKO-TEX,115270.0,1976983.22,2
BRAND-1813,Brand_1813,UK,2015,0.5755021376456214,Hemp,No,11300.13,Yes,7,479.56,Stable,GOTS,352690.0,4181009.12,1
BRAND-1814,Brand_1814,Japan,2018,0.5183518325053122,Hemp,No,67886.66,Yes,14,86.93,Stable,GOTS,472820.0,3079979.24,1
BRAND-1815,Brand_1815,France,2021,0.5865435868503333,Bamboo Fabric,No,78061.47,No,2,93.66,Stable,B Corp,432680.0,1857940.75,2
BRAND-1816,Brand_1816,India,2018,0.5378328478762444,Vegan Leather,No,20525.97,No,9,292.32,Growing,Fair Trade,488580.0,1061271.87,2
BRAND-1817,Brand_1817,France,2013,0.4653532140902664,Tencel,No,5019.24,No,5,354.48,Declining,OEKO-TEX,401740.0,543665.23,2
BRAND-1818,Brand_1818,India,2011,0.5266943817856632,Tencel,No,34210.65,Yes,20,499.29,Declining,B Corp,69990.0,4659764.37,1
BRAND-1819,Brand_1819,Italy,2011,0.32242900875077085,Bamboo Fabric,Yes,43812.2,Yes,1,438.44,Growing,B Corp,35470.0,907592.87,1
BRAND-1820,Brand_1820,Germany,2023,0.5453852386652368,Vegan Leather,Yes,24918.54,No,12,274.71,Growing,Fair Trade,421280.0,1861649.91,2
BRAND-1821,Brand_1821,France,2021,0.36362385332304303,Organic Cotton,No,29578.07,No,14,93.47,Stable,Fair Trade,336350.0,593594.03,2
BRAND-1822,Brand_1822,Japan,2017,0.5617529889048534,Bamboo Fabric,Yes,60681.86,No,2,25.37,Stable,GOTS,435000.0,2898430.05,2
BRAND-1823,Brand_1823,China,2010,0.6279578139730101,Bamboo Fabric,Yes,46977.61,Yes,7,486.79,Stable,OEKO-TEX,363310.0,3316539.0,1
BRAND-1824,Brand_1824,USA,2018,0.39392105915167697,Organic Cotton,Yes,70038.25,Yes,6,398.31,Growing,GOTS,149670.0,365000.95,1
BRAND-1825,Brand_1825,UK,2018,0.6810364464862882,Bamboo Fabric,Yes,99126.31,No,16,298.52,Stable,GOTS,334510.0,1620127.69,2
BRAND-1826,Brand_1826,Germany,2020,0.5175611619269455,Bamboo Fabric,No,54029.62,Yes,8,172.99,Growing,B Corp,340460.0,4182474.81,1
BRAND-1827,Brand_1827,Germany,2015,0.4664126513978849,Tencel,No,45759.82,Yes,17,253.1,Declining,B Corp,368430.0,2406521.84,1
BRAND-1828,Brand_1828,USA,2020,0.6018526767991397,Recycled Polyester,Yes,14476.95,Yes,9,494.3,Stable,OEKO-TEX,467030.0,3267771.2,1
BRAND-1829,Brand_1829,UK,2013,0.3572726292118784,Tencel,No,53631.99,Yes,2,306.1,Stable,Fair Trade,53050.0,2355692.17,1
BRAND-1830,Brand_1830,Japan,2017,0.4552932794613185,Vegan Leather,Yes,94645.8,No,8,109.29,Stable,GOTS,89040.0,1588408.73,2
BRAND-1831,Brand_1831,UK,2011,0.18705034613611385,Organic Cotton,Yes,7475.94,No,19,73.34,Growing,GOTS,69780.0,904016.95,2
BRAND-1832,Brand_1832,China,2011,0.2383835691874718,Vegan Leather,Yes,33583.2,Yes,15,225.62,Stable,OEKO-TEX,207020.0,169292.82,1
BRAND-1833,Brand_1833,China,2020,0.8212078264038142,Bamboo Fabric,Yes,96922.11,No,2,443.69,Stable,GOTS,473240.0,1735667.77,2
BRAND-1834,Brand_1834,India,2020,0.08731723070383637,Tencel,Yes,6515.14,Yes,16,81.77,Declining,B Corp,46280.0,1491004.43,1
BRAND-1835,Brand_1835,USA,2019,0.2639398806950565,Hemp,Yes,36903.03,Yes,14,244.44,Growing,OEKO-TEX,177550.0,636126.7,1
BRAND-1836,Brand_1836,Australia,2018,0.49448900436892296,Hemp,Yes,17929.4,Yes,13,480.76,Growing,B Corp,79120.0,4900925.06,1
BRAND-1837,Brand_1837,France,2011,0.5249683279618638,Bamboo Fabric,No,98905.56,No,17,31.34,Stable,GOTS,357030.0,950697.35,2
BRAND-1838,Brand_1838,USA,2013,0.6710277264735884,Bamboo Fabric,Yes,79684.71,Yes,12,292.47,Stable,B Corp,386390.0,4391384.46,1
BRAND-1839,Brand_1839,Brazil,2016,0.33434161609373925,Recycled Polyester,No,41554.24,Yes,3,228.49,Stable,OEKO-TEX,80480.0,3016201.0,1
BRAND-1840,Brand_1840,Italy,2018,0.599475928081885,Tencel,Yes,36183.88,No,2,53.75,Stable,GOTS,453150.0,4424264.13,2
BRAND-1841,Brand_1841,Australia,2013,0.4080130032428706,Recycled Polyester,Yes,75229.89,Yes,6,27.83,Growing,GOTS,119280.0,4589271.6,1
BRAND-1842,Brand_1842,China,2018,0.19008326434498116,Bamboo Fabric,No,10853.93,Yes,12,117.08,Declining,Fair Trade,197670.0,1525071.19,1
BRAND-1843,Brand_1843,China,2023,0.7343833891463963,Tencel,No,81925.73,No,2,157.66,Growing,GOTS,363070.0,4777717.49,2
BRAND-1844,Brand_1844,Australia,2012,0.5118506271721214,Organic Cotton,No,86582.26,Yes,17,284.91,Growing,B Corp,179910.0,2885075.02,1
BRAND-1845,Brand_1845,Italy,2024,0.6357550996749901,Bamboo Fabric,Yes,67888.0,No,12,178.06,Declining,GOTS,300730.0,3833018.94,2
BRAND-1846,Brand_1846,UK,2018,0.5914057161033308,Recycled Polyester,No,44256.99,Yes,9,247.47,Stable,GOTS,426440.0,4563171.82,1
BRAND-1847,Brand_1847,UK,2015,0.4662396722561827,Bamboo Fabric,No,72552.71,Yes,18,251.79,Growing,GOTS,227100.0,2504733.61,1
BRAND-1848,Brand_1848,Italy,2014,0.4258431056278482,Hemp,Yes,80560.85,Yes,8,498.96,Growing,GOTS,43270.0,522201.62,1
BRAND-1849,Brand_1849,Italy,2019,0.3935662981245336,Recycled Polyester,No,99863.87,Yes,10,96.29,Stable,GOTS,199940.0,1533124.55,1
BRAND-1850,Brand_1850,UK,2013,0.4584699517189995,Organic Cotton,No,96579.48,No,3,68.68,Stable,GOTS,132890.0,1542991.68,2
BRAND-1851,Brand_1851,China,2020,0.5771981386700864,Vegan Leather,Yes,79780.07,Yes,12,406.05,Growing,GOTS,227680.0,2836029.27,1
BRAND-1852,Brand_1852,Germany,2016,0.4030781890449904,Organic Cotton,Yes,35508.3,Yes,11,338.38,Growing,GOTS,314780.0,1241886.23,1
BRAND-1853,Brand_1853,Japan,2018,0.5405890153375653,Organic Cotton,No,10565.99,Yes,4,452.06,Declining,B Corp,245950.0,4851426.68,1
BRAND-1854,Brand_1854,Australia,2010,0.4510000635926309,Bamboo Fabric,No,10826.62,Yes,7,470.72,Stable,B Corp,265780.0,2575315.95,1
BRAND-1855,Brand_1855,Japan,2014,0.5547561829796196,Recycled Polyester,No,63404.87,Yes,1,345.27,Stable,B Corp,359840.0,2490790.51,1
BRAND-1856,Brand_1856,India,2020,0.6125043156972051,Organic Cotton,No,89756.68,Yes,14,361.64,Stable,GOTS,244700.0,3369974.95,1
BRAND-1857,Brand_1857,China,2022,0.6379432556445223,Vegan Leather,No,9170.31,No,5,317.92,Stable,OEKO-TEX,349460.0,4844948.35,2
BRAND-1858,Brand_1858,USA,2010,0.25076560346023113,Tencel,Yes,34156.65,Yes,3,304.93,Declining,Fair Trade,37330.0,1274492.26,1
BRAND-1859,Brand_1859,UK,2017,0.2041099932654277,Tencel,No,47684.79,Yes,5,48.33,Declining,Fair Trade,71080.0,1978384.84,1
BRAND-1860,Brand_1860,Brazil,2024,0.5037409965057105,Organic Cotton,Yes,87209.58,Yes,5,443.95,Growing,GOTS,263850.0,173484.32,1
